PFAS_Name,CASRN,PFAS_Class,Chain_Length,MW,LogKow,Species,Species_Group,Trophic_Level,Is_Aquatic,Tissue,Exposure Route,Duration_days,Concentration_ng_g,log_concentration
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,140784.07200000001,5.148553522463728
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Guppy,Other,2,0,Whole organism,Renewal,,0.94,-0.026872146400301365
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,433.2,2.636688447953283
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,456.3,2.659250468772661
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Static,,5623.081464,3.749974375365955
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Whole organism,Flow-through,,47.6,1.677606952720493
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,440.09999999999997,2.643551368562945
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,451.1,2.6542728270977105
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,471.5,2.6734816970733473
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,471.5,2.6734816970733473
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,456.3,2.659250468772661
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Whole organism,Flow-through,,411.7,2.614580866997486
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,433.2,2.636688447953283
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,440.09999999999997,2.643551368562945
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Whole organism,Flow-through,,4.71,0.6730209071288962
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,456.3,2.659250468772661
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,411.7,2.614580866997486
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Liver,Flow-through,,451.1,2.6542728270977105
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,471.5,2.6734816970733473
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,411.7,2.614580866997486
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,433.2,2.636688447953283
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,8695.486799999999,3.9392939001553917
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,16976.9028,4.229858462141208
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,440.09999999999997,2.643551368562945
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,Blood,Flow-through,,451.1,2.6542728270977105
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Muscle,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Ovaries,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Static,,1055.8805399999999,3.0236147858554276
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,Plasma,Flow-through,,2040.0,3.3096301674258988
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Brain,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,Plasma,Flow-through,,4990.0,3.6981005456233897
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,1631.4389520000002,3.212570827247047
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,Plasma,Flow-through,,481.0,2.682145076373832
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,Plasma,Flow-through,,16620.0,4.220631019448092
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,9.58,0.9813655090785445
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,9.43,0.9745116927373284
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,Plasma,Flow-through,,182.0,2.2600713879850747
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,86.954868,1.9392939001553917
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,819.860184,2.9137397956830036
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,9.5236284,0.9788024414390654
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,173.909736,2.240323895819373
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Intestinal tract,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Gill(s),Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Liver,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Blood,Renewal,,99376.992,4.997285847133078
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Static,,460.0,2.662757831681574
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,33010.0,4.518645524330312
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,19000.0,4.278753600952829
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,9910.0,3.9960736544852753
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,140784.07200000001,5.148553522463728
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Intestinal tract,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Scale,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,"Skin, epidermis",Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,8695.486799999999,3.9392939001553917
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,16976.9028,4.229858462141208
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,92.1,1.964259630196849
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gall bladder,Renewal,,9.03,0.9556877503135057
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Blood,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,19350.0,4.28668096935493
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,9910.0,3.9960736544852753
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Japanese Medaka,Fish,3,1,Liver,Static,,1000.0,3.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Japanese Medaka,Fish,3,1,Liver,Static,,1000.0,3.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Flow-through,,2000.0,3.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,Whole organism,Renewal,,6380.0,3.8048206787211623
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gill(s),Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Brain,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Gonad(s),Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Kidney,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Blood,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Muscle,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,Liver,Flow-through,,0.2,-0.6989700043360187
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,110.0,2.041392685158225
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,80.0,1.9030899869919435
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,670.0,2.8260748027008264
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,10.0,1.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,2120.0,3.326335860928751
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,10580.0,4.024485667699167
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,1110.0,3.0453229787866576
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,10110.0,4.004751155591001
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Plasma,Flow-through,,7.683,0.8855308331880921
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Whole organism,Renewal,,100.0,2.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Kidney,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Liver,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Liver,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Liver,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Blood,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Kidney,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Kidney,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Blood,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Kidney,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Liver,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Blood,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Atlantic Salmon,Fish,3,1,Blood,Gavage,,200.0,2.3010299956639813
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,10110.0,4.004751155591001
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Yolk,Static,,10580.0,4.024485667699167
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Multiple entries,Food,,299.0,2.4756711883244296
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Rainbow Trout,Fish,3,1,Multiple entries,"Diet, unspecified",,1.2,0.07918124604762482
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Asian Water Plantain,Other,2,0,Root,Static,,1000.0,3.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Waterweed,Other,2,0,Leafneedle,"Aquatic, unspecified",,2.0,0.3010299956639812
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Eelgrass,Other,2,0,Rhizome,Renewal,,10.0,1.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Eelgrass,Other,2,0,Leafneedle,Renewal,,10.0,1.0
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Eelgrass,Other,2,0,Rhizome,Renewal,,5.0,0.6989700043360189
