PFAS_Name,CASRN,PFAS_Class,Chain_Length,MW,LogKow,Species,Species_Group,Trophic_Level,Is_Aquatic,is_fish,is_mammal,is_plant,is_human,PFAS_Class_encoded,Tissue,Exposure Route,Duration_days,Concentration_ng_g,log_concentration,BCF,log_BCF
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.9433962264150942,-0.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.2264150943396226,0.0886374870420665,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.9433962264150942,-0.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.509433962264151,0.1788141173911545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.792452830188679,0.2534477356880587,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.0377358490566038,0.0160868198934547,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.9433962264150942,-0.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.0377358490566038,0.0160868198934547,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,2.2641509433962264,0.3549053764468358,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,3.39622641509434,0.5309966355025171,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,2.641509433962264,0.4218521660774489,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.0377358490566038,0.0160868198934547,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.4150943396226414,0.1507853937909109,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,3.490566037735849,0.5428958588022248,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.4150943396226414,0.1507853937909109,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.2264150943396226,0.0886374870420665,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.69811320754717,0.2299666398385358,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,1.509433962264151,0.1788141173911545,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0660377358490566,-1.1802078252505137,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.1886792452830188,-0.724275869600789,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.0943396226415094,-1.0253058652647702,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
PFNA,375-95-1,Carboxylate,9.0,464.1,6.05,Human,Human,5,0,0,0,0,1,1.0,Blood serum,Dietary/environmental,,0.4716981132075471,-0.3263358609287515,,
